kind,size,rep,runtime_sec,objective,row_error,col_error,num_processes,hostnames,json,log
mpi,5000,4,2.186609933,0.10002145491730202,5.004002766431691e-09,5.004002767786944e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_5000_np2_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_5000_np2_rep4.log
seq,5000,1,3.956156291,0.10002145491730256,5.004002774319262e-09,5.0040027965454065e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_5000_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_5000_rep1.log
seq,5000,2,3.478294934,0.10002145491730256,5.004002774319262e-09,5.0040027965454065e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_5000_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_5000_rep2.log
seq,5000,3,3.438397579,0.10002145491730256,5.004002774319262e-09,5.0040027965454065e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_5000_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_5000_rep3.log
seq,5000,4,3.538839737,0.10002145491730256,5.004002774319262e-09,5.0040027965454065e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_5000_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_5000_rep4.log
mpi,6000,1,2.919248596,0.099997798253594,6.004001548454716e-09,6.004001593584631e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_6000_np2_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_6000_np2_rep1.log
mpi,6000,2,3.440400738,0.099997798253594,6.004001548454716e-09,6.004001593584631e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_6000_np2_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_6000_np2_rep2.log
mpi,6000,3,3.1017951389999996,0.099997798253594,6.004001548454716e-09,6.004001593584631e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_6000_np2_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_6000_np2_rep3.log
mpi,6000,4,2.570527681,0.099997798253594,6.004001548454716e-09,6.004001593584631e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_6000_np2_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_6000_np2_rep4.log
seq,6000,1,5.026982065,0.09999779825360905,6.004001594451993e-09,6.004001623047825e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_6000_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_6000_rep1.log
seq,6000,2,5.005965558,0.09999779825360905,6.004001594451993e-09,6.004001623047825e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_6000_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_6000_rep2.log
seq,6000,3,5.070941982,0.09999779825360905,6.004001594451993e-09,6.004001623047825e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_6000_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_6000_rep3.log
seq,6000,4,4.812892911,0.09999779825360905,6.004001594451993e-09,6.004001623047825e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_6000_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_6000_rep4.log
mpi,7000,1,3.724583195,0.10000462254473996,7.003961349750457e-09,7.003961354466737e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_7000_np2_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_7000_np2_rep1.log
mpi,7000,2,3.95586543,0.10000462254473996,7.003961349750457e-09,7.003961354466737e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_7000_np2_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_7000_np2_rep2.log
mpi,7000,3,3.547996882,0.10000462254473996,7.003961349750457e-09,7.003961354466737e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_7000_np2_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_7000_np2_rep3.log
mpi,7000,4,3.308566719,0.10000462254473996,7.003961349750457e-09,7.003961354466737e-09,2,vmubuntu;VMubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/mpi_7000_np2_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/mpi_7000_np2_rep4.log
seq,7000,1,7.366339318,0.10000462254474766,7.0039613758526246e-09,7.00396134118526e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_7000_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_7000_rep1.log
seq,7000,2,6.833213553,0.10000462254474766,7.0039613758526246e-09,7.00396134118526e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_7000_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_7000_rep2.log
seq,7000,3,6.94436298,0.10000462254474766,7.0039613758526246e-09,7.00396134118526e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_7000_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_7000_rep3.log
seq,7000,4,6.136597924999999,0.10000462254474766,7.0039613758526246e-09,7.00396134118526e-09,1,vmubuntu,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/seq_7000_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router2_25_26_fixed50_reps4/logs/seq_7000_rep4.log
